Country,State,City,Amount invested for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Amount sanctioned for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Amount released for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Houses sanctioned under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Houses grounded under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Houses completed construction under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Year
India,Andhra Pradesh,"Tenali, Municipality",557.4000000000000000,187.0200000000000000,164.5100000000000000,12181.0000000000000000,11781.0000000000000000,4370.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,Tirupathi Development Authority,986.8000000000000000,445.0500000000000000,382.8500000000000000,29660.000000000000,29505.000000000000,17351.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Tirupati, Municipal Corporation",861.0000000000000000,329.3200000000000000,303.0500000000000000,21356.000000000000,21133.000000000000,6102.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Tiruvuru, Town Panchayat",202.0900000000000000,49.0200000000000000,46.7800000000000000,3252.0000000000000000,3108.0000000000000000,2408.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Tuni, Municipality",126.2900000000000000,51.6000000000000000,82.5900000000000000,3406.0000000000000000,3267.0000000000000000,1393.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Venkatagiri, Municipality",291.8700000000000000,78.8700000000000000,68.1500000000000000,5218.0000000000000000,4770.0000000000000000,2880.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,Vijayawada Municipal Corporation,3052.4900000000000000,848.8700000000000000,795.8400000000000000,52158.000000000000,51089.000000000000,21041.000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Vinukonda, Municipality",338.5500000000000000,100.7300000000000000,86.4400000000000000,6599.0000000000000000,6178.0000000000000000,3406.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,Visakhapatnam Development Authority,3264.5200000000000000,1475.2100000000000000,1237.6100000000000000,98292.000000000000,97678.000000000000,61174.000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,Visakhapattnam Municipal Corporation,8799.7000000000000000,2649.1700000000000000,2104.8600000000000000,168961.000000000000,162171.000000000000,91344.000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Vizianagaram, Municipal Corporation",1231.4900000000000000,350.5700000000000000,333.6700000000000000,21464.000000000000,20752.000000000000,11771.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Vuyyuru, Town Panchayat",301.7000000000000000,83.9600000000000000,67.9900000000000000,5487.0000000000000000,4848.0000000000000000,3372.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,West Goavari Urban Development Authority,435.7800000000000000,200.8200000000000000,136.6300000000000000,13369.0000000000000000,13369.0000000000000000,10037.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Yelamanchili, Municipality",136.2200000000000000,45.1000000000000000,38.0200000000000000,2966.0000000000000000,2557.0000000000000000,2012.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Yeleswaram, Town Panchayat",77.6000000000000000,28.8000000000000000,23.5400000000000000,1905.0000000000000000,1636.0000000000000000,1199.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Yemmiganur, Municipality",449.9200000000000000,132.5500000000000000,84.9900000000000000,8759.0000000000000000,6764.0000000000000000,6645.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Yerraguntla, Town Panchayat",174.4300000000000000,46.2200000000000000,34.8400000000000000,3071.0000000000000000,2957.0000000000000000,2480.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Andhra Pradesh,"Ysr Tadigadapa, Municipality",28.6000000000000000,6.6000000000000000,2.6800000000000000,440.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Aalo, Town Panchayat",18.8400000000000000,3.6900000000000000,2.7300000000000000,183.0000000000000000,132.0000000000000000,112.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Anini, Town Panchayat",5.9400000000000000,1.64000000000000000000,0.95000000000000000000,96.0000000000000000,73.0000000000000000,70.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Basar, Town Panchayat",2.2500000000000000,0.67000000000000000000,0.24000000000000000000,34.0000000000000000,18.0000000000000000,15.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Boleng, Town Panchayat",5.3100000000000000,1.78000000000000000000,0.84000000000000000000,84.0000000000000000,14.0000000000000000,14.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Bomdila, Town Panchayat",23.2800000000000000,16.6100000000000000,16.5900000000000000,442.0000000000000000,439.0000000000000000,439.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Bordumsa, Town Panchayat",0.65000000000000000000,0.23000000000000000000,0.09000000000000000000,10.0000000000000000,5.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Changlang, Town Panchayat",8.4800000000000000,2.3500000000000000,1.55000000000000000000,139.0000000000000000,108.0000000000000000,103.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Chayangtajo, Town Panchayat",2.0200000000000000,0.70000000000000000000,,31.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Daporijo, Town Panchayat",13.1500000000000000,3.9500000000000000,2.5200000000000000,210.0000000000000000,108.0000000000000000,103.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Dirang, Town Panchayat",18.2100000000000000,13.1200000000000000,12.6200000000000000,357.0000000000000000,341.0000000000000000,320.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Doimukh, Town Panchayat",10.3500000000000000,3.4200000000000000,1.06000000000000000000,175.0000000000000000,136.0000000000000000,70.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Dumporijo, Town Panchayat",5.9400000000000000,1.83000000000000000000,1.07000000000000000000,94.0000000000000000,46.0000000000000000,38.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Hawai, Town Panchayat",6.0400000000000000,1.71000000000000000000,1.19000000000000000000,102.0000000000000000,85.0000000000000000,79.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Hayuliang, Town Panchayat",1.04000000000000000000,0.36000000000000000000,0.13000000000000000000,16.0000000000000000,4.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Itanagar, Municipal Corporation",156.4400000000000000,73.5900000000000000,56.1100000000000000,2513.0000000000000000,2107.0000000000000000,1741.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Jairampur, Town Panchayat",11.7400000000000000,3.5400000000000000,1.23000000000000000000,185.0000000000000000,95.0000000000000000,83.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Kalaktang, Town Panchayat",0.26000000000000000000,0.09000000000000000000,0.04000000000000000000,4.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Kanubari, Town Panchayat",16.7700000000000000,5.8000000000000000,,258.0000000000000000,174.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Kaying, Town Panchayat",4.6800000000000000,1.62000000000000000000,0.65000000000000000000,72.0000000000000000,30.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Kharsang, Town Panchayat",1.04000000000000000000,0.36000000000000000000,,16.0000000000000000,4.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Khonsa, Town Panchayat",20.3900000000000000,6.5500000000000000,3.3800000000000000,319.0000000000000000,167.0000000000000000,84.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Kimin, Town Panchayat",14.0100000000000000,4.6300000000000000,1.40000000000000000000,237.0000000000000000,173.0000000000000000,93.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Koloriang, Town Panchayat",27.8700000000000000,8.4800000000000000,2.8700000000000000,465.0000000000000000,268.0000000000000000,266.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Lemmi, Town Panchayat",5.2600000000000000,1.82000000000000000000,,81.0000000000000000,17.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Likabali, Town Panchayat",17.6800000000000000,6.1200000000000000,,272.0000000000000000,62.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Longding, Town Panchayat",11.0300000000000000,3.3300000000000000,0.79000000000000000000,172.0000000000000000,111.0000000000000000,72.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Mariyang, Town Panchayat",2.6900000000000000,0.67000000000000000000,0.60000000000000000000,45.0000000000000000,45.0000000000000000,45.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Mechuka, Town Panchayat",6.2400000000000000,2.1600000000000000,0.86000000000000000000,96.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Miao, Town Panchayat",4.3400000000000000,1.21000000000000000000,0.72000000000000000000,70.0000000000000000,55.0000000000000000,48.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Naharlagun, Town Panchayat",172.2600000000000000,51.4200000000000000,29.0600000000000000,3082.0000000000000000,2712.0000000000000000,2393.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Namsai, Town Panchayat",6.9000000000000000,2.0900000000000000,1.04000000000000000000,116.0000000000000000,81.0000000000000000,69.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Palin, Town Panchayat",40.9700000000000000,19.1000000000000000,14.2600000000000000,711.0000000000000000,501.0000000000000000,498.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Pangin, Town Panchayat",2.3600000000000000,0.78000000000000000000,0.34000000000000000000,35.0000000000000000,9.0000000000000000,2.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Pasighat, Municipality",9.8100000000000000,3.1900000000000000,0.93000000000000000000,163.0000000000000000,67.0000000000000000,63.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Raga, Town Panchayat",11.3700000000000000,3.2900000000000000,1.43000000000000000000,178.0000000000000000,96.0000000000000000,96.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Roing, Town Panchayat",5.4600000000000000,1.57000000000000000000,0.96000000000000000000,91.0000000000000000,77.0000000000000000,64.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Ruksin, Town Panchayat",2.6700000000000000,0.92000000000000000000,,41.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Rupa, Town Panchayat",4.4900000000000000,1.55000000000000000000,0.61000000000000000000,69.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Sagalee, Town Panchayat",15.5800000000000000,4.6400000000000000,3.8400000000000000,292.0000000000000000,276.0000000000000000,257.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Sangram, Town Panchayat",11.6300000000000000,4.0300000000000000,,179.0000000000000000,114.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Seppa, Town Panchayat",28.4800000000000000,8.2800000000000000,2.7800000000000000,455.0000000000000000,326.0000000000000000,262.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Tato, Town Panchayat",3.8300000000000000,1.33000000000000000000,0.53000000000000000000,59.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Tawang, Town Panchayat",1.02000000000000000000,0.27000000000000000000,0.22000000000000000000,16.0000000000000000,12.0000000000000000,12.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Tezu, Town Panchayat",7.1900000000000000,2.1400000000000000,1.19000000000000000000,119.0000000000000000,93.0000000000000000,77.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Yachuli, Town Panchayat",19.2400000000000000,6.6600000000000000,,296.0000000000000000,200.0000000000000000,,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Yingkiong, Town Panchayat",1.97000000000000000000,0.51000000000000000000,0.48000000000000000000,33.0000000000000000,31.0000000000000000,31.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Arunachal Pradesh,"Ziro, Town Panchayat",35.9100000000000000,10.8400000000000000,6.7800000000000000,633.0000000000000000,476.0000000000000000,453.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Abhayapuri, Town Panchayat",25.2500000000000000,14.0700000000000000,12.5300000000000000,936.0000000000000000,934.0000000000000000,788.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Amguri, Municipality",11.0200000000000000,5.3600000000000000,4.6100000000000000,347.0000000000000000,326.0000000000000000,249.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Badarpur, Town Panchayat",21.3400000000000000,10.8000000000000000,10.5400000000000000,719.0000000000000000,719.0000000000000000,687.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Baithalangso, Town Panchayat",15.8000000000000000,8.2900000000000000,6.8300000000000000,553.0000000000000000,553.0000000000000000,202.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Barpathar, Town Panchayat",17.5800000000000000,8.8200000000000000,8.5500000000000000,588.0000000000000000,587.0000000000000000,420.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Barpeta Road, Municipality",43.4000000000000000,18.4400000000000000,14.1400000000000000,1069.0000000000000000,758.0000000000000000,749.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Barpeta, Municipality",88.3200000000000000,44.0900000000000000,40.7100000000000000,2937.0000000000000000,2930.0000000000000000,2631.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Basugaon, Town Panchayat",26.4900000000000000,15.4200000000000000,14.7700000000000000,1027.0000000000000000,1026.0000000000000000,986.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bihpuria, Municipality",37.7500000000000000,15.0800000000000000,11.1500000000000000,834.0000000000000000,493.0000000000000000,436.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bijni, Town Panchayat",7.3300000000000000,4.0400000000000000,3.1700000000000000,269.0000000000000000,269.0000000000000000,226.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bilasipara, Municipality",95.2000000000000000,47.6300000000000000,44.3200000000000000,3172.0000000000000000,3172.0000000000000000,2737.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Biswanath Chariali, Municipality",26.2200000000000000,14.3900000000000000,12.1800000000000000,957.0000000000000000,957.0000000000000000,580.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bokajan, Town Panchayat",1.49000000000000000000,0.67000000000000000000,0.67000000000000000000,44.0000000000000000,44.0000000000000000,44.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bokakhat Tc, Town Panchayat",4.6800000000000000,1.62000000000000000000,0.65000000000000000000,72.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bokakhat, Municipality",29.9700000000000000,14.8600000000000000,12.8600000000000000,988.0000000000000000,988.0000000000000000,726.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bokolia, Town Panchayat",114.3300000000000000,59.5900000000000000,50.1900000000000000,3973.0000000000000000,3959.0000000000000000,2940.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Bongaigaon, Municipality",46.3200000000000000,20.9300000000000000,13.4600000000000000,1330.0000000000000000,1208.0000000000000000,786.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Chabua, Town Panchayat",5.3100000000000000,2.7200000000000000,2.4400000000000000,178.0000000000000000,178.0000000000000000,112.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Chapakhowa, Town Panchayat",0.31000000000000000000,0.15000000000000000000,0.11000000000000000000,10.0000000000000000,10.0000000000000000,9.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Chapar Tc, Town Panchayat",6.9600000000000000,2.4100000000000000,0.96000000000000000000,107.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Chapar, Municipality",68.5900000000000000,37.5600000000000000,36.8600000000000000,2504.0000000000000000,2504.0000000000000000,2421.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Assam,"Deithor Town Committee, Town Panchayat",17.1600000000000000,5.9400000000000000,2.3800000000000000,264.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
